GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD
21400102,1610612759,Spurs,SAS,San Antonio,240:00,24.0,15.0,9.0,48.0,4.0,7.0,9.0,44.0,4,8,17,20
21400102,1610612746,Clippers,LAC,Los Angeles,240:00,4.0,7.0,9.0,44.0,24.0,15.0,9.0,48.0,8,4,20,17
21400103,1610612761,Raptors,TOR,Toronto,240:00,19.0,5.0,12.0,30.0,7.0,5.0,13.0,38.0,1,5,17,24
21400103,1610612753,Magic,ORL,Orlando,240:00,7.0,5.0,13.0,38.0,19.0,5.0,12.0,30.0,5,1,24,17
21400104,1610612763,Grizzlies,MEM,Memphis,240:00,17.0,13.0,14.0,52.0,23.0,21.0,18.0,46.0,2,6,18,22
21400104,1610612747,Lakers,LAL,Los Angeles,240:00,23.0,21.0,18.0,46.0,17.0,13.0,14.0,52.0,6,2,22,18
21400105,1610612760,Thunder,OKC,Oklahoma City,240:00,19.0,21.0,8.0,28.0,14.0,12.0,12.0,50.0,5,6,22,22
21400105,1610612749,Bucks,MIL,Milwaukee,240:00,14.0,12.0,12.0,50.0,19.0,21.0,8.0,28.0,6,5,22,22
21400106,1610612742,Mavericks,DAL,Dallas,240:00,15.0,10.0,25.0,38.0,13.0,7.0,9.0,34.0,8,1,29,32
21400106,1610612758,Kings,SAC,Sacramento,240:00,13.0,7.0,9.0,34.0,15.0,10.0,25.0,38.0,1,8,32,29
21400107,1610612766,Hornets,CHA,Charlotte,240:00,11.0,11.0,3.0,32.0,15.0,18.0,8.0,42.0,3,4,16,21
21400107,1610612757,Trail Blazers,POR,Portland,240:00,15.0,18.0,8.0,42.0,11.0,11.0,3.0,32.0,4,3,21,16
21400108,1610612744,Warriors,GSW,Golden State,240:00,12.0,0.0,19.0,28.0,21.0,10.0,8.0,48.0,4,1,16,19
21400108,1610612759,Spurs,SAS,San Antonio,240:00,21.0,10.0,8.0,48.0,12.0,0.0,19.0,28.0,1,4,19,16
21400109,1610612764,Wizards,WAS,Washington,240:00,16.0,19.0,13.0,40.0,15.0,8.0,10.0,42.0,6,6,22,25
21400109,1610612765,Pistons,DET,Detroit,240:00,15.0,8.0,10.0,42.0,16.0,19.0,13.0,40.0,6,6,25,22
21400110,1610612762,Jazz,UTA,Utah,240:00,28.0,11.0,6.0,52.0,17.0,19.0,11.0,46.0,8,4,17,12
21400110,1610612737,Hawks,ATL,Atlanta,240:00,17.0,19.0,11.0,46.0,28.0,11.0,6.0,52.0,4,8,12,17
21400111,1610612760,Thunder,OKC,Oklahoma City,240:00,11.0,13.0,2.0,50.0,17.0,12.0,8.0,30.0,3,3,13,20
21400111,1610612738,Celtics,BOS,Boston,240:00,17.0,12.0,8.0,30.0,11.0,13.0,2.0,50.0,3,3,20,13
21400112,1610612754,Pacers,IND,Indiana,240:00,11.0,19.0,4.0,30.0,16.0,8.0,11.0,32.0,5,5,17,18
21400112,1610612748,Heat,MIA,Miami,240:00,16.0,8.0,11.0,32.0,11.0,19.0,4.0,30.0,5,5,18,17
21400113,1610612752,Knicks,NYK,New York,240:00,12.0,11.0,5.0,22.0,11.0,6.0,3.0,32.0,6,1,27,19
21400113,1610612753,Magic,ORL,Orlando,240:00,11.0,6.0,3.0,32.0,12.0,11.0,5.0,22.0,1,6,19,27
21400114,1610612747,Lakers,LAL,Los Angeles,240:00,16.0,11.0,10.0,34.0,13.0,10.0,18.0,60.0,5,12,14,24
21400114,1610612740,Pelicans,NOP,New Orleans,240:00,13.0,10.0,18.0,60.0,16.0,11.0,10.0,34.0,12,5,24,14
21400115,1610612743,Nuggets,DEN,Denver,240:00,25.0,20.0,27.0,48.0,16.0,23.0,14.0,44.0,2,9,24,21
21400115,1610612757,Trail Blazers,POR,Portland,240:00,16.0,23.0,14.0,44.0,25.0,20.0,27.0,48.0,9,2,21,24
21400116,1610612751,Nets,BKN,Brooklyn,240:00,25.0,9.0,14.0,40.0,20.0,9.0,24.0,46.0,4,2,25,22
21400116,1610612756,Suns,PHX,Phoenix,240:00,20.0,9.0,24.0,46.0,25.0,9.0,14.0,40.0,2,4,22,25
21400117,1610612750,Timberwolves,MIN,Minnesota,240:00,16.0,10.0,16.0,40.0,20.0,17.0,16.0,54.0,6,7,17,29
21400117,1610612745,Rockets,HOU,Houston,240:00,20.0,17.0,16.0,54.0,16.0,10.0,16.0,40.0,7,6,29,17
21400118,1610612758,Kings,SAC,Sacramento,240:00,12.0,8.0,19.0,40.0,24.0,12.0,6.0,48.0,5,4,26,25
21400118,1610612763,Grizzlies,MEM,Memphis,240:00,24.0,12.0,6.0,48.0,12.0,8.0,19.0,40.0,4,5,25,26
21400119,1610612761,Raptors,TOR,Toronto,240:00,16.0,10.0,12.0,48.0,19.0,12.0,11.0,50.0,7,7,28,18
21400119,1610612741,Bulls,CHI,Chicago,240:00,19.0,12.0,11.0,50.0,16.0,10.0,12.0,48.0,7,7,18,28
21400120,1610612742,Mavericks,DAL,Dallas,240:00,39.0,11.0,32.0,44.0,17.0,8.0,9.0,26.0,5,4,25,24
21400120,1610612755,76ers,PHI,Philadelphia,240:00,17.0,8.0,9.0,26.0,39.0,11.0,32.0,44.0,4,5,24,25
21400121,1610612744,Warriors,GSW,Golden State,240:00,13.0,19.0,30.0,50.0,13.0,6.0,9.0,46.0,10,2,16,22
21400121,1610612751,Nets,BKN,Brooklyn,240:00,13.0,6.0,9.0,46.0,13.0,19.0,30.0,50.0,2,10,22,16
21400122,1610612754,Pacers,IND,Indiana,240:00,8.0,10.0,5.0,36.0,22.0,19.0,9.0,44.0,7,5,19,25
21400122,1610612743,Nuggets,DEN,Denver,240:00,22.0,19.0,9.0,44.0,8.0,10.0,5.0,36.0,5,7,25,19
21400123,1610612753,Magic,ORL,Orlando,240:00,22.0,14.0,5.0,40.0,16.0,4.0,10.0,56.0,3,4,15,25
21400123,1610612749,Bucks,MIL,Milwaukee,240:00,16.0,4.0,10.0,56.0,22.0,14.0,5.0,40.0,4,3,25,15
21400124,1610612748,Heat,MIA,Miami,240:00,17.0,9.0,7.0,32.0,19.0,11.0,12.0,40.0,3,5,20,20
21400124,1610612737,Hawks,ATL,Atlanta,240:00,19.0,11.0,12.0,40.0,17.0,9.0,7.0,32.0,5,3,20,20
21400125,1610612739,Cavaliers,CLE,Cleveland,240:00,21.0,10.0,24.0,56.0,14.0,10.0,21.0,60.0,5,1,21,26
21400125,1610612738,Celtics,BOS,Boston,240:00,14.0,10.0,21.0,60.0,21.0,10.0,24.0,56.0,1,5,26,21
21400126,1610612752,Knicks,NYK,New York,240:00,17.0,16.0,2.0,40.0,12.0,13.0,6.0,42.0,1,8,26,20
21400126,1610612762,Jazz,UTA,Utah,240:00,12.0,13.0,6.0,42.0,17.0,16.0,2.0,40.0,8,1,20,26
21400127,1610612755,76ers,PHI,Philadelphia,240:00,16.0,10.0,9.0,44.0,36.0,18.0,23.0,40.0,5,11,28,25
21400127,1610612745,Rockets,HOU,Houston,240:00,36.0,18.0,23.0,40.0,16.0,10.0,9.0,44.0,11,5,25,28
21400128,1610612750,Timberwolves,MIN,Minnesota,240:00,13.0,12.0,21.0,36.0,33.0,4.0,17.0,56.0,3,3,17,30
21400128,1610612740,Pelicans,NOP,New Orleans,240:00,33.0,4.0,17.0,56.0,13.0,12.0,21.0,36.0,3,3,30,17
21400129,1610612760,Thunder,OKC,Oklahoma City,265:00,21.0,12.0,2.0,40.0,20.0,14.0,14.0,44.0,7,5,23,17
21400129,1610612765,Pistons,DET,Detroit,265:00,20.0,14.0,14.0,44.0,21.0,12.0,2.0,40.0,5,7,17,23
21400130,1610612766,Hornets,CHA,Charlotte,240:00,18.0,25.0,9.0,40.0,6.0,20.0,16.0,40.0,3,6,15,23
21400130,1610612756,Suns,PHX,Phoenix,240:00,6.0,20.0,16.0,40.0,18.0,25.0,9.0,40.0,6,3,23,15
21400131,1610612747,Lakers,LAL,Los Angeles,240:00,15.0,10.0,9.0,34.0,16.0,4.0,6.0,40.0,5,2,13,23
21400131,1610612759,Spurs,SAS,San Antonio,240:00,16.0,4.0,6.0,40.0,15.0,10.0,9.0,34.0,2,5,23,13
21400132,1610612753,Magic,ORL,Orlando,240:00,13.0,13.0,9.0,38.0,15.0,11.0,14.0,46.0,2,8,21,16
21400132,1610612764,Wizards,WAS,Washington,240:00,15.0,11.0,14.0,46.0,13.0,13.0,9.0,38.0,8,2,16,21
21400133,1610612737,Hawks,ATL,Atlanta,240:00,13.0,11.0,11.0,48.0,33.0,9.0,13.0,48.0,8,2,12,14
21400133,1610612739,Cavaliers,CLE,Cleveland,240:00,33.0,9.0,13.0,48.0,13.0,11.0,11.0,48.0,2,8,14,12
21400134,1610612761,Raptors,TOR,Toronto,240:00,12.0,20.0,14.0,46.0,9.0,14.0,11.0,42.0,5,3,19,21
21400134,1610612762,Jazz,UTA,Utah,240:00,9.0,14.0,11.0,42.0,12.0,20.0,14.0,46.0,3,5,21,19
21400135,1610612754,Pacers,IND,Indiana,240:00,14.0,7.0,4.0,28.0,23.0,8.0,10.0,38.0,6,7,22,19
21400135,1610612741,Bulls,CHI,Chicago,240:00,23.0,8.0,10.0,38.0,14.0,7.0,4.0,28.0,7,6,19,22
21400136,1610612765,Pistons,DET,Detroit,240:00,5.0,6.0,6.0,46.0,8.0,18.0,4.0,42.0,6,4,22,18
21400136,1610612763,Grizzlies,MEM,Memphis,240:00,8.0,18.0,4.0,42.0,5.0,6.0,6.0,46.0,4,6,18,22
21400137,1610612750,Timberwolves,MIN,Minnesota,240:00,6.0,16.0,19.0,38.0,18.0,18.0,11.0,76.0,2,10,30,24
21400137,1610612742,Mavericks,DAL,Dallas,240:00,18.0,18.0,11.0,76.0,6.0,16.0,19.0,38.0,10,2,24,30
21400138,1610612757,Trail Blazers,POR,Portland,240:00,9.0,16.0,6.0,32.0,16.0,11.0,3.0,46.0,3,2,16,24
21400138,1610612751,Nets,BKN,Brooklyn,240:00,16.0,11.0,3.0,46.0,9.0,16.0,6.0,32.0,2,3,24,16
21400139,1610612759,Spurs,SAS,San Antonio,240:00,7.0,3.0,12.0,34.0,16.0,13.0,16.0,58.0,8,6,25,18
21400139,1610612758,Kings,SAC,Sacramento,240:00,16.0,13.0,16.0,58.0,7.0,3.0,12.0,34.0,6,8,18,25
21400140,1610612744,Warriors,GSW,Golden State,240:00,20.0,18.0,27.0,48.0,13.0,8.0,9.0,30.0,3,2,25,13
21400140,1610612766,Hornets,CHA,Charlotte,240:00,13.0,8.0,9.0,30.0,20.0,18.0,27.0,48.0,2,3,13,25
21400141,1610612756,Suns,PHX,Phoenix,240:00,30.0,13.0,17.0,52.0,16.0,13.0,11.0,30.0,3,12,30,26
21400141,1610612746,Clippers,LAC,Los Angeles,240:00,16.0,13.0,11.0,30.0,30.0,13.0,17.0,52.0,12,3,26,30
21400142,1610612743,Nuggets,DEN,Denver,240:00,13.0,13.0,11.0,32.0,18.0,11.0,11.0,32.0,0,3,21,22
21400142,1610612752,Knicks,NYK,New York,240:00,18.0,11.0,11.0,32.0,13.0,13.0,11.0,32.0,3,0,22,21
21400143,1610612748,Heat,MIA,Miami,240:00,11.0,4.0,7.0,24.0,12.0,7.0,9.0,46.0,6,1,20,24
21400143,1610612749,Bucks,MIL,Milwaukee,240:00,12.0,7.0,9.0,46.0,11.0,4.0,7.0,24.0,1,6,24,20
21400144,1610612760,Thunder,OKC,Oklahoma City,240:00,11.0,4.0,3.0,16.0,9.0,18.0,5.0,28.0,15,6,30,23
21400144,1610612745,Rockets,HOU,Houston,240:00,9.0,18.0,5.0,28.0,11.0,4.0,3.0,16.0,6,15,23,30
21400145,1610612747,Lakers,LAL,Los Angeles,240:00,15.0,25.0,20.0,38.0,17.0,10.0,26.0,54.0,4,5,27,26
21400145,1610612744,Warriors,GSW,Golden State,240:00,17.0,10.0,26.0,54.0,15.0,25.0,20.0,38.0,5,4,26,27
21400146,1610612766,Hornets,CHA,Charlotte,240:00,7.0,7.0,0.0,24.0,20.0,16.0,9.0,50.0,3,4,17,18
21400146,1610612742,Mavericks,DAL,Dallas,240:00,20.0,16.0,9.0,50.0,7.0,7.0,0.0,24.0,4,3,18,17
21400147,1610612743,Nuggets,DEN,Denver,240:00,26.0,16.0,12.0,44.0,11.0,13.0,15.0,36.0,4,8,18,15
21400147,1610612739,Cavaliers,CLE,Cleveland,240:00,11.0,13.0,15.0,36.0,26.0,16.0,12.0,44.0,8,4,15,18
21400148,1610612756,Suns,PHX,Phoenix,240:00,24.0,12.0,21.0,66.0,21.0,20.0,23.0,66.0,2,4,23,19
21400148,1610612738,Celtics,BOS,Boston,240:00,21.0,20.0,23.0,66.0,24.0,12.0,21.0,66.0,4,2,19,23
21400149,1610612751,Nets,BKN,Brooklyn,240:00,11.0,12.0,10.0,24.0,5.0,12.0,8.0,30.0,5,2,19,24
21400149,1610612748,Heat,MIA,Miami,240:00,5.0,12.0,8.0,30.0,11.0,12.0,10.0,24.0,2,5,24,19
21400150,1610612765,Pistons,DET,Detroit,240:00,14.0,8.0,8.0,34.0,15.0,11.0,18.0,38.0,4,2,19,21
21400150,1610612753,Magic,ORL,Orlando,240:00,15.0,11.0,18.0,38.0,14.0,8.0,8.0,34.0,2,4,21,19
21400151,1610612745,Rockets,HOU,Houston,240:00,11.0,12.0,11.0,50.0,31.0,19.0,27.0,64.0,4,5,19,19
21400151,1610612763,Grizzlies,MEM,Memphis,240:00,31.0,19.0,27.0,64.0,11.0,12.0,11.0,50.0,5,4,19,19
21400152,1610612755,76ers,PHI,Philadelphia,240:00,8.0,7.0,8.0,38.0,18.0,13.0,12.0,44.0,4,8,18,17
21400152,1610612759,Spurs,SAS,San Antonio,240:00,18.0,13.0,12.0,44.0,8.0,7.0,8.0,38.0,8,4,17,18
21400153,1610612740,Pelicans,NOP,New Orleans,240:00,21.0,17.0,14.0,52.0,15.0,13.0,2.0,46.0,4,1,23,21
21400153,1610612757,Trail Blazers,POR,Portland,240:00,15.0,13.0,2.0,46.0,21.0,17.0,14.0,52.0,1,4,21,23
21400154,1610612741,Bulls,CHI,Chicago,240:00,16.0,12.0,7.0,36.0,7.0,14.0,2.0,24.0,2,5,24,21
21400154,1610612746,Clippers,LAC,Los Angeles,240:00,7.0,14.0,2.0,24.0,16.0,12.0,7.0,36.0,5,2,21,24
21400155,1610612747,Lakers,LAL,Los Angeles,240:00,9.0,18.0,11.0,48.0,18.0,10.0,12.0,50.0,0,3,24,17
21400155,1610612737,Hawks,ATL,Atlanta,240:00,18.0,10.0,12.0,50.0,9.0,18.0,11.0,48.0,3,0,17,24
21400156,1610612752,Knicks,NYK,New York,240:00,24.0,17.0,12.0,34.0,17.0,21.0,13.0,48.0,3,0,22,24
21400156,1610612749,Bucks,MIL,Milwaukee,240:00,17.0,21.0,13.0,48.0,24.0,17.0,12.0,34.0,0,3,24,22
21400157,1610612762,Jazz,UTA,Utah,240:00,21.0,9.0,11.0,42.0,12.0,13.0,8.0,26.0,4,6,17,22
21400157,1610612760,Thunder,OKC,Oklahoma City,240:00,12.0,13.0,8.0,26.0,21.0,9.0,11.0,42.0,6,4,22,17
21400158,1610612758,Kings,SAC,Sacramento,240:00,10.0,19.0,10.0,60.0,22.0,10.0,16.0,50.0,2,6,15,25
21400158,1610612740,Pelicans,NOP,New Orleans,240:00,22.0,10.0,16.0,50.0,10.0,19.0,10.0,60.0,6,2,25,15
21400159,1610612759,Spurs,SAS,San Antonio,240:00,22.0,9.0,11.0,44.0,15.0,10.0,13.0,50.0,4,5,20,21
21400159,1610612739,Cavaliers,CLE,Cleveland,240:00,15.0,10.0,13.0,50.0,22.0,9.0,11.0,44.0,5,4,21,20
21400160,1610612766,Hornets,CHA,Charlotte,240:00,9.0,12.0,4.0,32.0,7.0,16.0,3.0,34.0,6,3,21,13
21400160,1610612754,Pacers,IND,Indiana,240:00,7.0,16.0,3.0,34.0,9.0,12.0,4.0,32.0,3,6,13,21
21400161,1610612753,Magic,ORL,Orlando,240:00,9.0,15.0,8.0,32.0,13.0,8.0,15.0,38.0,1,9,17,19
21400161,1610612746,Clippers,LAC,Los Angeles,240:00,13.0,8.0,15.0,38.0,9.0,15.0,8.0,32.0,9,1,19,17
21400162,1610612755,76ers,PHI,Philadelphia,240:00,24.0,11.0,18.0,46.0,16.0,8.0,24.0,54.0,2,4,20,19
21400162,1610612738,Celtics,BOS,Boston,240:00,16.0,8.0,24.0,54.0,24.0,11.0,18.0,46.0,4,2,19,20
21400163,1610612742,Mavericks,DAL,Dallas,240:00,17.0,10.0,15.0,22.0,14.0,10.0,30.0,38.0,5,3,19,27
21400163,1610612764,Wizards,WAS,Washington,240:00,14.0,10.0,30.0,38.0,17.0,10.0,15.0,22.0,3,5,27,19
21400164,1610612749,Bucks,MIL,Milwaukee,315:00,25.0,28.0,16.0,58.0,8.0,11.0,9.0,54.0,4,6,28,25
21400164,1610612751,Nets,BKN,Brooklyn,315:00,8.0,11.0,9.0,54.0,25.0,28.0,16.0,58.0,6,4,25,28
21400165,1610612756,Suns,PHX,Phoenix,240:00,13.0,4.0,10.0,42.0,18.0,18.0,6.0,46.0,4,1,22,16
21400165,1610612765,Pistons,DET,Detroit,240:00,18.0,18.0,6.0,46.0,13.0,4.0,10.0,42.0,1,4,16,22
21400166,1610612761,Raptors,TOR,Toronto,240:00,10.0,9.0,5.0,38.0,9.0,19.0,5.0,46.0,6,4,20,16
21400166,1610612763,Grizzlies,MEM,Memphis,240:00,9.0,19.0,5.0,46.0,10.0,9.0,5.0,38.0,4,6,16,20
21400167,1610612750,Timberwolves,MIN,Minnesota,240:00,28.0,22.0,20.0,42.0,17.0,15.0,14.0,32.0,2,3,23,22
21400167,1610612752,Knicks,NYK,New York,240:00,17.0,15.0,14.0,32.0,28.0,22.0,20.0,42.0,3,2,22,23
21400168,1610612760,Thunder,OKC,Oklahoma City,240:00,9.0,22.0,2.0,32.0,18.0,20.0,9.0,46.0,0,5,24,20
21400168,1610612743,Nuggets,DEN,Denver,240:00,18.0,20.0,9.0,46.0,9.0,22.0,2.0,32.0,5,0,20,24
21400169,1610612747,Lakers,LAL,Los Angeles,240:00,23.0,23.0,5.0,38.0,13.0,5.0,17.0,20.0,3,6,18,25
21400169,1610612745,Rockets,HOU,Houston,240:00,13.0,5.0,17.0,20.0,23.0,23.0,5.0,38.0,6,3,25,18
21400170,1610612746,Clippers,LAC,Los Angeles,240:00,14.0,8.0,6.0,44.0,19.0,17.0,8.0,26.0,0,3,21,15
21400170,1610612748,Heat,MIA,Miami,240:00,19.0,17.0,8.0,26.0,14.0,8.0,6.0,44.0,3,0,15,21
21400171,1610612758,Kings,SAC,Sacramento,240:00,23.0,10.0,15.0,50.0,8.0,16.0,7.0,48.0,4,4,21,26
21400171,1610612741,Bulls,CHI,Chicago,240:00,8.0,16.0,7.0,48.0,23.0,10.0,15.0,50.0,4,4,26,21
21400172,1610612753,Magic,ORL,Orlando,240:00,6.0,18.0,11.0,60.0,5.0,10.0,8.0,44.0,5,7,15,26
21400172,1610612766,Hornets,CHA,Charlotte,240:00,5.0,10.0,8.0,44.0,6.0,18.0,11.0,60.0,7,5,26,15
21400173,1610612755,76ers,PHI,Philadelphia,240:00,14.0,17.0,14.0,52.0,29.0,13.0,15.0,40.0,1,0,23,25
21400173,1610612756,Suns,PHX,Phoenix,240:00,29.0,13.0,15.0,40.0,14.0,17.0,14.0,52.0,0,1,25,23
21400174,1610612765,Pistons,DET,Detroit,240:00,10.0,20.0,8.0,40.0,11.0,12.0,6.0,46.0,3,5,20,18
21400174,1610612737,Hawks,ATL,Atlanta,240:00,11.0,12.0,6.0,46.0,10.0,20.0,8.0,40.0,5,3,18,20
21400175,1610612749,Bucks,MIL,Milwaukee,240:00,20.0,8.0,14.0,38.0,17.0,30.0,13.0,38.0,1,4,18,24
21400175,1610612761,Raptors,TOR,Toronto,240:00,17.0,30.0,13.0,38.0,20.0,8.0,14.0,38.0,4,1,24,18
21400176,1610612763,Grizzlies,MEM,Memphis,240:00,18.0,17.0,7.0,66.0,15.0,9.0,19.0,38.0,4,7,16,14
21400176,1610612738,Celtics,BOS,Boston,240:00,15.0,9.0,19.0,38.0,18.0,17.0,7.0,66.0,7,4,14,16
21400177,1610612759,Spurs,SAS,San Antonio,240:00,24.0,14.0,15.0,54.0,21.0,12.0,15.0,30.0,11,3,22,17
21400177,1610612750,Timberwolves,MIN,Minnesota,240:00,21.0,12.0,15.0,30.0,24.0,14.0,15.0,54.0,3,11,17,22
21400178,1610612751,Nets,BKN,Brooklyn,240:00,12.0,6.0,6.0,42.0,20.0,21.0,5.0,48.0,6,9,17,25
21400178,1610612760,Thunder,OKC,Oklahoma City,240:00,20.0,21.0,5.0,48.0,12.0,6.0,6.0,42.0,9,6,25,17
21400179,1610612739,Cavaliers,CLE,Cleveland,240:00,12.0,14.0,14.0,34.0,24.0,13.0,16.0,50.0,4,5,21,21
21400179,1610612764,Wizards,WAS,Washington,240:00,24.0,13.0,16.0,50.0,12.0,14.0,14.0,34.0,5,4,21,21
21400180,1610612747,Lakers,LAL,Los Angeles,240:00,10.0,11.0,11.0,38.0,20.0,18.0,13.0,54.0,4,2,24,16
21400180,1610612742,Mavericks,DAL,Dallas,240:00,20.0,18.0,13.0,54.0,10.0,11.0,11.0,38.0,2,4,16,24
21400181,1610612743,Nuggets,DEN,Denver,240:00,13.0,11.0,12.0,52.0,9.0,12.0,7.0,32.0,10,3,24,22
21400181,1610612740,Pelicans,NOP,New Orleans,240:00,9.0,12.0,7.0,32.0,13.0,11.0,12.0,52.0,3,10,22,24
21400182,1610612762,Jazz,UTA,Utah,240:00,20.0,14.0,11.0,48.0,28.0,4.0,21.0,46.0,5,5,16,18
21400182,1610612744,Warriors,GSW,Golden State,240:00,28.0,4.0,21.0,46.0,20.0,14.0,11.0,48.0,5,5,18,16
21400183,1610612757,Trail Blazers,POR,Portland,240:00,13.0,5.0,14.0,48.0,13.0,14.0,11.0,28.0,5,2,19,18
21400183,1610612741,Bulls,CHI,Chicago,240:00,13.0,14.0,11.0,28.0,13.0,5.0,14.0,48.0,2,5,18,19
21400184,1610612754,Pacers,IND,Indiana,240:00,15.0,15.0,11.0,40.0,16.0,15.0,23.0,32.0,5,4,20,19
21400184,1610612756,Suns,PHX,Phoenix,240:00,16.0,15.0,23.0,32.0,15.0,15.0,11.0,40.0,4,5,19,20
21400185,1610612748,Heat,MIA,Miami,240:00,16.0,6.0,4.0,26.0,17.0,19.0,13.0,52.0,5,2,20,20
21400185,1610612753,Magic,ORL,Orlando,240:00,17.0,19.0,13.0,52.0,16.0,6.0,4.0,26.0,2,5,20,20
21400186,1610612739,Cavaliers,CLE,Cleveland,240:00,10.0,11.0,12.0,52.0,22.0,8.0,8.0,34.0,6,6,28,26
21400186,1610612761,Raptors,TOR,Toronto,240:00,22.0,8.0,8.0,34.0,10.0,11.0,12.0,52.0,6,6,26,28
21400187,1610612755,76ers,PHI,Philadelphia,240:00,17.0,12.0,8.0,34.0,24.0,8.0,3.0,36.0,1,2,21,22
21400187,1610612752,Knicks,NYK,New York,240:00,24.0,8.0,3.0,36.0,17.0,12.0,8.0,34.0,2,1,22,21
21400188,1610612742,Mavericks,DAL,Dallas,240:00,14.0,16.0,10.0,44.0,9.0,13.0,23.0,26.0,5,0,22,23
21400188,1610612745,Rockets,HOU,Houston,240:00,9.0,13.0,23.0,26.0,14.0,16.0,10.0,44.0,0,5,23,22
21400189,1610612750,Timberwolves,MIN,Minnesota,240:00,22.0,16.0,14.0,44.0,11.0,19.0,19.0,56.0,7,2,24,19
21400189,1610612758,Kings,SAC,Sacramento,240:00,11.0,19.0,19.0,56.0,22.0,16.0,14.0,44.0,2,7,19,24
21400190,1610612764,Wizards,WAS,Washington,240:00,14.0,29.0,16.0,48.0,23.0,10.0,23.0,38.0,6,7,24,20
21400190,1610612749,Bucks,MIL,Milwaukee,240:00,23.0,10.0,23.0,38.0,14.0,29.0,16.0,48.0,7,6,20,24
21400191,1610612759,Spurs,SAS,San Antonio,240:00,11.0,2.0,14.0,54.0,13.0,11.0,11.0,34.0,9,5,9,14
21400191,1610612751,Nets,BKN,Brooklyn,240:00,13.0,11.0,11.0,34.0,11.0,2.0,14.0,54.0,5,9,14,9
21400192,1610612762,Jazz,UTA,Utah,240:00,13.0,15.0,10.0,42.0,21.0,10.0,17.0,56.0,8,7,25,22
21400192,1610612740,Pelicans,NOP,New Orleans,240:00,21.0,10.0,17.0,56.0,13.0,15.0,10.0,42.0,7,8,22,25
21400193,1610612746,Clippers,LAC,Los Angeles,240:00,11.0,8.0,13.0,32.0,11.0,17.0,9.0,52.0,1,3,27,21
21400193,1610612763,Grizzlies,MEM,Memphis,240:00,11.0,17.0,9.0,52.0,11.0,8.0,13.0,32.0,3,1,21,27
21400194,1610612738,Celtics,BOS,Boston,240:00,16.0,7.0,15.0,40.0,12.0,13.0,4.0,38.0,1,3,15,13
21400194,1610612757,Trail Blazers,POR,Portland,240:00,12.0,13.0,4.0,38.0,16.0,7.0,15.0,40.0,3,1,13,15
21400195,1610612766,Hornets,CHA,Charlotte,240:00,17.0,3.0,3.0,40.0,20.0,6.0,6.0,26.0,1,5,19,16
21400195,1610612748,Heat,MIA,Miami,240:00,20.0,6.0,6.0,26.0,17.0,3.0,3.0,40.0,5,1,16,19
21400196,1610612744,Warriors,GSW,Golden State,240:00,11.0,11.0,6.0,34.0,9.0,12.0,11.0,44.0,8,12,18,23
21400196,1610612760,Thunder,OKC,Oklahoma City,240:00,9.0,12.0,11.0,44.0,11.0,11.0,6.0,34.0,12,8,23,18
21400197,1610612743,Nuggets,DEN,Denver,265:00,15.0,14.0,9.0,38.0,18.0,12.0,11.0,38.0,2,6,28,28
21400197,1610612747,Lakers,LAL,Los Angeles,265:00,18.0,12.0,11.0,38.0,15.0,14.0,9.0,38.0,6,2,28,28
21400198,1610612766,Hornets,CHA,Charlotte,240:00,10.0,7.0,6.0,34.0,6.0,20.0,6.0,42.0,4,2,17,24
21400198,1610612746,Clippers,LAC,Los Angeles,240:00,6.0,20.0,6.0,42.0,10.0,7.0,6.0,34.0,2,4,24,17
21400199,1610612739,Cavaliers,CLE,Cleveland,240:00,25.0,9.0,21.0,44.0,15.0,14.0,6.0,42.0,9,3,23,17
21400199,1610612753,Magic,ORL,Orlando,240:00,15.0,14.0,6.0,42.0,25.0,9.0,21.0,44.0,3,9,17,23
21400200,1610612757,Trail Blazers,POR,Portland,240:00,13.0,25.0,12.0,46.0,16.0,12.0,22.0,70.0,5,6,19,20
21400200,1610612755,76ers,PHI,Philadelphia,240:00,16.0,12.0,22.0,70.0,13.0,25.0,12.0,46.0,6,5,20,19
21400201,1610612761,Raptors,TOR,Toronto,240:00,24.0,17.0,17.0,52.0,12.0,9.0,10.0,36.0,3,3,20,26
21400201,1610612756,Suns,PHX,Phoenix,240:00,12.0,9.0,10.0,36.0,24.0,17.0,17.0,52.0,3,3,26,20
21400202,1610612752,Knicks,NYK,New York,240:00,16.0,4.0,13.0,26.0,17.0,14.0,6.0,30.0,5,4,20,19
21400202,1610612745,Rockets,HOU,Houston,240:00,17.0,14.0,6.0,30.0,16.0,4.0,13.0,26.0,4,5,19,20
21400203,1610612742,Mavericks,DAL,Dallas,240:00,20.0,7.0,4.0,48.0,16.0,15.0,17.0,34.0,6,4,28,21
21400203,1610612754,Pacers,IND,Indiana,240:00,16.0,15.0,17.0,34.0,20.0,7.0,4.0,48.0,4,6,21,28
